X,Y,crime_id,report_number,address,offense_description,offense_category,state_offense_code,arrest_charge,charge_description,incident_timestamp,incident_time,day_of_week,hour_of_day,year,scout_car_area,precinct,block_id,neighborhood,council_district,zip_code,longitude,latitude,ibr_date,oid
-83.20187754,42.40959937,3478006,2003060079,Hemlock St & Forrer St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/06 13:10:00+00,0.340277778,5,8,2020,812,8,2.61635E+14,Crary/St Marys,1,48235,-83.20187754,42.40959937,2020/04/09 07:11:56+00,365279
-83.2727072,42.42907019,3478035,2003060117,W 7 Mile Rd & Shiawassee Dr,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/06 09:00:00+00,0.166666667,5,4,2020,801,8,2.61635E+14,Seven Mile-Rouge,1,48219,-83.2727072,42.42907019,2020/04/09 07:11:56+00,365281
-82.97498837,42.43920365,3478153,2003060232,Gratiot Ave & Novara St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/06 12:00:00+00,0.291666667,5,7,2020,902,9,2.61635E+14,Regent Park,3,48205,-82.97498837,42.43920365,2020/04/09 07:11:56+00,365293
-83.02411414,42.39046602,3478354,2003070077,Townsend St & Miller Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/07 02:30:00+00,0.895833333,5,21,2020,1112,11,2.61635E+14,Airport Sub,3,48213,-83.02411414,42.39046602,2020/04/09 07:11:56+00,365318
-83.17505627,42.42210211,3478544,2003070283,Thatcher St & W Outer Dr,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/08 04:20:00+00,0.972222222,6,23,2020,1207,12,2.61635E+14,Schulze,2,48235,-83.17505627,42.42210211,2020/05/12 18:37:19+00,365344
-83.14103053,42.39541458,3478656,2003080033,Lyndon St & Stoepel St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/08 07:00:00+00,0.125,7,3,2020,1001,10,2.61635E+14,Chalfonte,7,48238,-83.14103053,42.39541458,2020/04/09 07:11:56+00,365363
-83.06400375,42.42858798,3478705,2003080078,Binder St & E Grixdale St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/08 15:52:00+00,0.494444444,7,11,2020,1107,11,2.61635E+14,Conant Gardens,3,48234,-83.06400375,42.42858798,2020/04/09 07:11:56+00,365371
-83.11674178,42.3688389,3478774,2003080151,Dexter Ave & Taylor St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/08 07:30:00+00,0.145833333,7,3,2020,1007,10,2.61635E+14,Jamison,5,48206,-83.11674178,42.3688389,2020/04/09 07:11:56+00,365393
-83.1410457,42.35627654,3478780,2003080155,Burnette St & Linsdale St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/04 00:00:00+00,0.791666667,2,19,2020,210,2,2.61635E+14,Midwest,6,48204,-83.1410457,42.35627654,2020/04/09 07:11:56+00,365397
-83.13272737,42.36424814,3478797,2003080172,Beechwood St & Whitfield St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/06 06:00:00+00,0.041666667,5,1,2020,1006,10,2.61635E+14,Midwest,6,48204,-83.13272737,42.36424814,2020/04/09 07:11:56+00,365402
-82.99472146,42.43107906,3478958,2003090025,Linnhurst St & Waltham St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/09 03:00:00+00,0.958333333,7,23,2020,905,9,2.61635E+14,Von Steuben,3,48205,-82.99472146,42.43107906,2020/04/09 07:11:56+00,365428
-83.0843279,42.44006845,3479076,2003090127,Marx St & E State Fair St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/08 21:00:00+00,0.708333333,7,17,2020,1101,11,2.61635E+14,Nolan,3,48203,-83.0843279,42.44006845,2020/04/09 07:11:56+00,365452
-82.96088903,42.4427686,3479086,2003090144,Crusade St & E State Fair St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/09 07:00:00+00,0.125,1,3,2020,903,9,2.61635E+14,Regent Park,3,48205,-82.96088903,42.4427686,2020/04/09 07:11:56+00,365453
-83.17629154,42.38309334,3479310,2003090375,E I 96 Service Drive & Grand River/I 96 Crossover,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/10 04:39:00+00,0.027083333,2,0,2020,205,2,2.61635E+14,Pride Area Community,7,48227,-83.17629154,42.38309334,2020/04/09 08:20:06+00,365480
-83.12009193,42.32839969,3479358,2003090419,Gilbert St & Clayton St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/10 07:39:00+00,0.152083333,2,3,2020,405,4,2.61635E+14,Michigan-Martin,6,48210,-83.12009193,42.32839969,2020/04/09 08:20:06+00,365490
-83.0265704,42.34708458,3479424,2003100054,Prince Hall Dr & Chene St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/10 04:30:00+00,0.020833333,2,0,2020,709,7,2.61635E+14,Elmwood Park,5,48207,-83.0265704,42.34708458,2020/05/12 18:37:19+00,365503
-82.94627532,42.42174646,3479443,2003100071,Nottingham Rd & Britain St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/10 05:30:00+00,0.0625,2,1,2020,907,9,2.61635E+14,Yorkshire Woods,4,48224,-82.94627532,42.42174646,2020/04/09 08:20:06+00,365506
-83.24962972,42.40765987,3479699,2003100339,Blackstone St & Puritan St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/10 09:00:00+00,0.208333333,2,5,2020,810,8,2.61635E+14,Miller Grove,1,48219,-83.24962972,42.40765987,2020/04/09 08:20:06+00,365541
-83.05870436,42.43129538,3479950,2003110182,E Robinwood St & Justine St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/11 07:50:00+00,0.159722222,3,3,2020,1108,11,2.61635E+14,Krainz Woods,3,48234,-83.05870436,42.43129538,2020/04/09 08:20:06+00,365574
-83.25839079,42.38355403,3480074,2003110310,Outer Dr & Dolphin St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/11 07:00:00+00,0.125,3,3,2020,603,6,2.61635E+14,Brightmoor,1,48223,-83.25839079,42.38355403,2020/04/09 08:20:06+00,365590
-83.21151209,42.39797132,3480303,2003120071,Grand River Ave & Ferguson St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/12 06:00:00+00,0.083333333,4,2,2020,814,8,2.61635E+14,Grand River-St Marys,1,48227,-83.21151209,42.39797132,2020/04/09 08:20:06+00,365618
-83.20250868,42.38928679,3480314,2003120083,Kendall St & Prevost St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/10 07:30:00+00,0.145833333,2,3,2020,814,8,2.61635E+14,Greenfield-Grand River,1,48227,-83.20250868,42.38928679,2020/04/09 08:20:06+00,365620
-83.20681174,42.41399896,3480408,2003120189,Saint Marys St & Grove St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/11 21:30:00+00,0.729166667,3,17,2020,812,8,2.61635E+14,Crary/St Marys,1,48235,-83.20681174,42.41399896,2020/04/09 08:20:06+00,365631
-83.17408869,42.40946056,3480572,2003120355,Ward St & Puritan St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/13 03:45:00+00,0.989583333,4,23,2020,1210,12,2.61635E+14,Harmony Village,2,48235,-83.17408869,42.40946056,2020/04/09 08:20:06+00,365652
-83.14498825,42.37918865,3480577,2003120363,Ewald Cir & Cortland St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/13 03:57:00+00,0.997916667,4,23,2020,1002,10,2.61635E+14,Oakman Blvd Community,7,48204,-83.14498825,42.37918865,2020/04/09 08:20:06+00,365654
-83.20972985,42.40852281,3480741,2003130094,Puritan St & Ferguson St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/13 07:30:00+00,0.145833333,5,3,2020,812,8,2.61635E+14,Crary/St Marys,1,48235,-83.20972985,42.40852281,2020/04/09 08:20:06+00,365680
-83.10658413,42.42438684,3480852,2003130211,W Nevada St & Charleston St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/13 05:00:00+00,0.041666667,5,1,2020,1205,12,2.61635E+14,Grixdale Farms,2,48203,-83.10658414,42.42438684,2020/04/09 08:20:06+00,365697
-83.0265704,42.34708458,3480862,2003130215,Prince Hall Dr & Chene St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/13 03:00:00+00,0.958333333,4,23,2020,709,7,2.61635E+14,Elmwood Park,5,48207,-83.0265704,42.34708458,2020/04/09 08:20:06+00,365700
-82.98241127,42.42135084,3481178,2003140125,Laurel St & Alma St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/14 06:00:00+00,0.083333333,6,2,2020,906,9,2.61635E+14,Mapleridge,4,48205,-82.98241127,42.42135084,2020/04/09 08:20:06+00,365747
-83.11599475,42.32513371,3481195,2003140143,Livernois Ave & Stark St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/14 03:00:00+00,0.958333333,5,23,2020,405,4,2.61635E+14,Michigan-Martin,6,48210,-83.11599475,42.32513371,2020/04/09 08:20:06+00,365751
-83.19881244,42.3460247,3481438,2003150099,Majestic St & Montrose St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/15 06:00:00+00,0.083333333,7,2,2020,611,6,2.61635E+14,Warren Ave Community,7,48228,-83.19881243,42.3460247,2020/04/09 08:20:06+00,365777
-83.20897382,42.41395465,3481502,2003150159,Grove St & Asbury Park,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/15 02:00:00+00,0.916666667,6,22,2020,812,8,2.61635E+14,Crary/St Marys,1,48235,-83.20897382,42.41395465,2020/04/09 08:20:06+00,365785
-83.02781737,42.33602364,3481504,2003150160,E Jefferson Ave & Saint Aubin St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/15 07:00:00+00,0.125,7,3,2020,709,7,2.61635E+14,Rivertown,5,48207,-83.02781737,42.33602364,2020/04/09 08:20:06+00,365787
-83.26288536,42.42074657,3481640,2003150306,McIntyre St & Willmarth Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/16 06:23:00+00,0.099305556,1,2,2020,805,8,2.61635E+14,Old Redford,1,48219,-83.26288535,42.42074657,2020/04/09 08:20:06+00,365805
-83.1575268,42.42601528,3481727,2003160063,Pickford St & Wisconsin St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/16 13:30:00+00,0.395833333,1,9,2020,1208,12,2.61635E+14,Bagley,2,48221,-83.1575268,42.42601528,2020/05/12 18:37:19+00,365822
-83.22105516,42.40648128,3481779,2003160105,Rosemont Ave & Pilgrim St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/16 05:00:00+00,0.041666667,1,1,2020,811,8,2.61635E+14,North Rosedale Park,1,48223,-83.22105516,42.40648128,2020/04/09 08:20:06+00,365830
-83.15478636,42.40181494,3481937,2003160268,Cherrylawn St & Ellsworth St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/16 23:15:00+00,0.802083333,1,19,2020,1001,10,2.61635E+14,Chalfonte,2,48238,-83.15478636,42.40181494,2020/04/09 08:20:06+00,365847
-82.95249155,42.39986123,3481969,2003160306,Lakepointe St & Frankfort St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/14 09:00:00+00,0.166666667,5,4,2020,504,5,2.61635E+14,Morningside,4,48224,-82.95249155,42.39986123,2020/04/08 17:55:12+00,365853
-83.1412448,42.42352028,3482105,2003170051,Livernois Ave & London Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/17 12:35:00+00,0.357638889,2,8,2020,1208,12,2.61635E+14,Bagley,2,48221,-83.1412448,42.42352028,2020/04/09 08:20:06+00,365870
-83.18955947,42.41646736,3482166,2003170123,Hubbell St & W McNichols Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/17 09:30:00+00,0.229166667,2,5,2020,1206,12,2.61635E+14,Winship,1,48235,-83.18955947,42.41646736,2020/04/09 08:20:06+00,365875
-83.18955947,42.41646736,3482166,2003170123,Hubbell St & W McNichols Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/17 09:30:00+00,0.229166667,2,5,2020,1206,12,2.61635E+14,Winship,2,48235,-83.18955947,42.41646736,2020/04/09 08:20:06+00,365876
-83.26110649,42.43632952,3482176,2003170136,Pembroke Ave & Houghton St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/17 16:00:00+00,0.5,2,12,2020,801,8,2.61635E+14,Berg-Lahser,1,48219,-83.26110648,42.43632952,2020/04/09 08:20:06+00,365877
-83.15796782,42.35889566,3482214,2003170178,Wyoming St & Esper St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/17 02:00:00+00,0.916666667,1,22,2020,208,2,2.61635E+14,Barton-McFarland,7,48204,-83.15796782,42.35889566,2020/04/09 08:20:06+00,365882
-83.14646623,42.42076023,3482232,2003170191,San Juan Dr & Santa Clara St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/17 03:00:00+00,0.958333333,1,23,2020,1208,12,2.61635E+14,Bagley,2,48221,-83.14646623,42.42076023,2020/04/09 08:20:06+00,365883
-83.12566857,42.31451258,3482300,2003170251,Pitt St & Central St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/17 22:30:00+00,0.770833333,2,18,2020,407,4,2.61635E+14,Springwells,6,48209,-83.12566857,42.31451258,2020/04/09 08:20:06+00,365893
-83.21475743,42.42287388,3482618,2003180198,Oakfield St & Curtis St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/18 12:00:00+00,0.333333333,3,8,2020,808,8,2.61635E+14,College Park,2,48235,-83.21475743,42.42287388,2020/04/09 08:20:06+00,365946
-82.98034505,42.37562632,3482677,2003180255,Fairview St & ,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/19 00:15:00+00,0.84375,3,20,2020,508,5,2.61635E+14,East Village,4,48214,-82.98034505,42.37562632,2020/04/09 08:20:06+00,365957
-82.98359062,42.41884332,3482720,2003180296,Filbert St & Dickerson St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/18 05:12:00+00,0.05,3,1,2020,909,9,2.61635E+14,Eden Gardens,4,48205,-82.98359062,42.41884332,2020/04/09 08:20:06+00,365968
-83.0849771,42.42515503,3482723,2003180304,Orleans St & E Nevada St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/19 04:50:00+00,0.034722222,4,0,2020,1106,11,2.61635E+14,Hawthorne Park,3,48203,-83.0849771,42.42515503,2020/04/09 08:20:06+00,365970
-82.9324443,42.39087759,3482765,2003190008,3 Mile Dr & Mack Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/19 05:00:00+00,0.041666667,4,1,2020,506,5,2.61635E+14,Morningside,4,48224,-82.93244429,42.39087759,2020/04/09 08:20:06+00,365976
-83.00217788,42.37199976,3482810,2003190049,Burns St & Sylvester St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/19 06:00:00+00,0.083333333,4,2,2020,708,7,2.61635E+14,Pingree Park,5,48214,-83.00217788,42.37199976,2020/04/09 08:20:06+00,365985
-83.05208121,42.42793554,3482828,2003190067,Conley St & Stockton St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/19 05:00:00+00,0.041666667,4,1,2020,1108,11,2.61635E+14,Krainz Woods,3,48234,-83.05208121,42.42793554,2020/04/09 08:20:06+00,365988
-83.12483357,42.370585,3482938,2003190181,Otsego St & Kay St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/19 07:30:00+00,0.145833333,4,3,2020,1004,10,2.61635E+14,Nardin Park,7,48204,-83.12483357,42.370585,2020/04/09 08:20:06+00,366005
-83.27965092,42.41447576,3483085,2003200034,W McNichols Rd & Wormer St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/20 04:30:00+00,0.020833333,5,0,2020,805,8,2.61635E+14,The Eye,1,48219,-83.27965092,42.41447576,2020/04/09 08:20:06+00,366027
-82.99472146,42.43107906,3483098,2003200046,Linnhurst St & Waltham St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/18 11:50:00+00,0.326388889,3,7,2020,905,9,2.61635E+14,Von Steuben,3,48205,-82.99472146,42.43107906,2020/04/09 08:20:06+00,366028
-83.26091401,42.35275457,3483123,2003200068,Chatham St & Belton Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/20 15:30:00+00,0.479166667,5,11,2020,609,6,2.61635E+14,Far West Detroit,7,48239,-83.26091401,42.35275457,2020/04/09 08:20:06+00,366031
-83.20908302,42.41759122,3483197,2003200155,Asbury Park & Santa Maria St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/20 12:00:00+00,0.333333333,5,8,2020,808,8,2.61635E+14,College Park,2,48235,-83.20908302,42.41759122,2020/04/09 08:20:06+00,366042
-83.11875503,42.32893108,3483548,2003210144,Livernois Ave & Clayton St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/20 22:00:00+00,0.75,5,18,2020,405,4,2.61635E+14,Michigan-Martin,6,48210,-83.11875503,42.32893108,2020/04/09 08:20:06+00,366092
-83.16665946,42.41202303,3483718,2003220063,Pinehurst St & Florence St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/22 15:17:00+00,0.470138889,7,11,2020,1210,12,2.61635E+14,Fitzgerald/Marygrove,2,48221,-83.16665946,42.41202303,2020/04/09 08:20:06+00,366117
-83.17805564,42.37467856,3483755,2003220103,Thornton St & Schaefer Hwy,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/22 08:00:00+00,0.166666667,7,4,2020,205,2,2.61635E+14,Pride Area Community,7,48227,-83.17805564,42.37467856,2020/04/09 08:20:06+00,366122
-83.14637736,42.4189359,3483756,2003220104,Santa Maria St & San Juan Dr,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/22 05:00:00+00,0.041666667,7,1,2020,1208,12,2.61635E+14,Bagley,2,48221,-83.14637736,42.4189359,2020/04/09 08:20:06+00,366123
-83.00538381,42.42381078,3483804,2003220151,Clough St & Albion St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/22 07:00:00+00,0.125,7,3,2020,904,9,2.61635E+14,Von Steuben,3,48234,-83.00538381,42.42381077,2020/04/09 08:20:06+00,366135
-83.09451683,42.36232071,3484024,2003230140,14th St & W Grand Blvd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/23 22:05:00+00,0.753472222,1,18,2020,1008,10,2.61635E+14,LaSalle Gardens,5,48208,-83.09451683,42.36232071,2020/08/27 09:49:41+00,366171
-82.94902613,42.42003976,3484118,2003230237,Grayton St & Beaconsfield St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/24 05:56:00+00,0.080555556,2,1,2020,907,9,2.61635E+14,Yorkshire Woods,4,48224,-82.94902613,42.42003976,2020/04/09 08:20:06+00,366183
-83.15899741,42.38590936,3484149,2003240012,W Davison St & Wyoming St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/24 05:00:00+00,0.041666667,2,1,2020,205,2,2.61635E+14,Northwest Community,7,48238,-83.1589974,42.38590936,2020/04/09 08:20:06+00,366189
-83.14775989,42.34033948,3484613,2003250224,Radcliffe St & McDonald St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/26 04:15:00+00,0.010416667,4,0,2020,401,4,2.61635E+14,Claytown,6,48210,-83.14775989,42.34033948,2020/04/09 08:20:06+00,366257
-83.17914378,42.42751317,3484672,2003260040,Margareta St & Hartwell St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/26 09:45:00+00,0.239583333,4,5,2020,1207,12,2.61635E+14,Schulze,2,48235,-83.17914378,42.42751317,2020/04/09 08:20:06+00,366274
-83.10261749,42.33943931,3484696,2003260056,Vinewood St & Buchanan St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/26 16:31:00+00,0.521527778,4,12,2020,307,3,2.61635E+14,Chadsey Condon,6,48208,-83.10261749,42.33943931,2020/04/09 08:20:06+00,366278
-83.04749477,42.35150907,3484784,2003260150,N I 75 Service Drive & Mack Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/25 02:00:00+00,0.916666667,2,22,2020,706,7,2.61635E+14,Forest Park,5,48207,-83.04749477,42.35150907,2020/04/09 08:20:06+00,366295
-83.26288536,42.42074657,3484789,2003260155,McIntyre St & Willmarth Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/15 05:00:00+00,0.041666667,7,1,2020,805,8,2.61635E+14,Old Redford,1,48219,-83.26288535,42.42074657,2020/04/09 08:20:06+00,366296
-83.07375242,42.32199476,3484941,2003270050,16th St & Howard St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/27 02:00:00+00,0.916666667,4,22,2020,414,4,2.61635E+14,Hubbard Richard,6,48216,-83.07375242,42.32199476,2020/04/09 08:20:06+00,366328
-83.20400939,42.42852529,3484946,2003270054,Clarita St & Prevost St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/27 11:00:00+00,0.291666667,5,7,2020,808,8,2.61635E+14,College Park,2,48235,-83.20400939,42.42852529,2020/04/09 08:20:06+00,366329
-83.25783218,42.34652031,3484961,2003270069,Sawyer St & Dacosta,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/27 04:00:00+00,0,5,0,2020,609,6,2.61635E+14,Far West Detroit,7,48239,-83.25783218,42.34652031,2020/04/09 08:20:06+00,366332
-83.23552624,42.34681192,3485037,2003270144,Sawyer St & Evergreen Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/27 06:39:00+00,0.110416667,5,2,2020,609,6,2.61635E+14,Warrendale,7,48228,-83.23552624,42.34681192,2020/04/09 08:20:06+00,366342
-82.94865242,42.41511664,3485056,2003270160,Whittier St & Balfour Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/18 20:30:00+00,0.645833333,2,15,2020,907,9,2.61635E+14,Yorkshire Woods,4,48224,-82.94865242,42.41511664,2020/04/08 17:55:12+00,366344
-83.10738407,42.32900352,3485141,2003270254,Saint Hedwig St & Lockwood St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/28 05:45:00+00,0.072916667,6,1,2020,406,4,2.61635E+14,Central Southwest,6,48210,-83.10738407,42.32900352,2020/04/09 08:20:06+00,366360
-82.99119485,42.37615043,3485174,2003280002,Sylvester St & Hurlbut St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/28 03:30:00+00,0.979166667,5,23,2020,501,5,2.61635E+14,West End,4,48214,-82.99119485,42.37615043,2020/04/09 08:20:06+00,366365
-83.1969478,42.41791423,3485254,2003280098,Whitcomb St & Santa Maria St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/28 07:30:00+00,0.145833333,6,3,2020,1206,12,2.61635E+14,Winship,2,48235,-83.1969478,42.41791423,2020/04/09 08:20:06+00,366376
-83.1508032,42.40980824,3485277,2003280128,Puritan St & Greenlawn St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/28 20:30:00+00,0.6875,6,16,2020,1211,12,2.61635E+14,Fitzgerald/Marygrove,2,48238,-83.1508032,42.40980824,2020/04/09 08:20:06+00,366382
-83.08976918,42.37278429,3485419,2003290049,W Euclid St & Byron St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/29 07:00:00+00,0.125,7,3,2020,1008,10,2.61635E+14,Herman Kiefer,5,48206,-83.08976918,42.37278429,2020/04/09 08:20:06+00,366402
-83.10796464,42.37222219,3485539,2003290174,Taylor St & Linwood St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/29 20:00:00+00,0.666666667,7,16,2020,1007,10,2.61635E+14,Jamison,5,48206,-83.10796464,42.37222219,2020/04/09 08:20:06+00,366422
-83.2333652,42.42973027,3485664,2003300044,W 7 Mile Rd & Huntington Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/03/30 11:00:00+00,0.291666667,1,7,2020,803,8,2.61635E+14,O'Hair Park,1,48219,-83.2333652,42.42973027,2020/04/09 08:20:06+00,366439
